ZIP Encoding,Monte_Carlo_Run,Iteration,Number of experiments,MEDV_Measurements,MEDV_IterBest,Running best house price
OHE,154,49,50,[0.833],0.833,4.608432857142857
INT,154,0,1,[4.31493357],4.314933571428571,4.314933571428571
INT,154,1,2,[0.6075],0.6075,4.314933571428571
INT,154,2,3,[0.7333125],0.7333125,4.314933571428571
INT,154,3,4,[2.82625],2.82625,4.314933571428571
INT,154,4,5,[1.2375],1.2375,4.314933571428571
INT,154,5,6,[2.4075],2.4075,4.314933571428571
INT,154,6,7,[2.80152174],2.801521739130435,4.314933571428571
INT,154,7,8,[1.76132],1.76132,4.314933571428571
INT,154,8,9,[0.95385714],0.9538571428571428,4.314933571428571
INT,154,9,10,[2.9962381],2.996238095238095,4.314933571428571
INT,154,10,11,[0.522],0.522,4.314933571428571
INT,154,11,12,[0.9062],0.9062,4.314933571428571
INT,154,12,13,[2.51694118],2.516941176470588,4.314933571428571
INT,154,13,14,[4.60843286],4.608432857142857,4.608432857142857
INT,154,14,15,[1.0935],1.0935,4.608432857142857
INT,154,15,16,[4.097],4.097,4.608432857142857
INT,154,16,17,[1.028],1.028,4.608432857142857
INT,154,17,18,[1.88144828],1.881448275862069,4.608432857142857
INT,154,18,19,[1.531],1.531,4.608432857142857
INT,154,19,20,[0.947],0.947,4.608432857142857
INT,154,20,21,[3.19441667],3.1944166666666667,4.608432857142857
INT,154,21,22,[1.0105],1.0105,4.608432857142857
INT,154,22,23,[2.00881818],2.008818181818182,4.608432857142857
INT,154,23,24,[0.863],0.863,4.608432857142857
INT,154,24,25,[5.00001],5.00001,5.00001
INT,154,25,26,[2.386],2.386,5.00001
INT,154,26,27,[1.437],1.437,5.00001
INT,154,27,28,[1.83514286],1.835142857142857,5.00001
INT,154,28,29,[3.16892308],3.1689230769230767,5.00001
INT,154,29,30,[1.54022222],1.5402222222222222,5.00001
INT,154,30,31,[2.4212069],2.421206896551724,5.00001
INT,154,31,32,[1.916],1.916,5.00001
INT,154,32,33,[4.91665214],4.916652142857143,5.00001
INT,154,33,34,[1.273],1.273,5.00001
INT,154,34,35,[3.234125],3.234125,5.00001
INT,154,35,36,[3.44222886],3.442228857142857,5.00001
INT,154,36,37,[2.85620833],2.8562083333333335,5.00001
INT,154,37,38,[1.24628571],1.2462857142857142,5.00001
INT,154,38,39,[3.8336],3.8336,5.00001
INT,154,39,40,[1.77130435],1.771304347826087,5.00001
INT,154,40,41,[1.318],1.318,5.00001
INT,154,41,42,[1.079],1.079,5.00001
INT,154,42,43,[1.308],1.308,5.00001
INT,154,43,44,[1.611],1.611,5.00001
INT,154,44,45,[2.38886364],2.388863636363636,5.00001
INT,154,45,46,[3.434],3.434,5.00001
INT,154,46,47,[3.7328024],3.7328024,5.00001
INT,154,47,48,[0.892],0.892,5.00001
INT,154,48,49,[2.06231818],2.0623181818181817,5.00001
INT,154,49,50,[4.639206],4.639206,5.00001
Random,154,0,1,[1.97311364],1.9731136363636368,1.9731136363636368
Random,154,1,2,[1.93316667],1.9331666666666667,1.9731136363636368
Random,154,2,3,[2.56047667],2.5604766666666667,2.5604766666666667
Random,154,3,4,[0.9765],0.9765,2.5604766666666667
Random,154,4,5,[2.5435],2.5435,2.5604766666666667
Random,154,5,6,[2.5105],2.5105000000000004,2.5604766666666667
Random,154,6,7,[1.2375],1.2375,2.5604766666666667
Random,154,7,8,[0.7349],0.7349,2.5604766666666667
Random,154,8,9,[2.43],2.43,2.5604766666666667
Random,154,9,10,[3.81611654],3.8161165384615385,3.8161165384615385
Random,154,10,11,[1.5576],1.5576,3.8161165384615385
Random,154,11,12,[3.87743],3.87743,3.87743
Random,154,12,13,[1.554875],1.554875,3.87743
Random,154,13,14,[3.371005],3.371005,3.87743
Random,154,14,15,[2.19],2.19,3.87743
Random,154,15,16,[0.814],0.8140000000000001,3.87743
Random,154,16,17,[2.3003913],2.300391304347826,3.87743
Random,154,17,18,[0.6555],0.6555,3.87743
Random,154,18,19,[1.5585],1.5585,3.87743
Random,154,19,20,[2.431875],2.431875,3.87743
Random,154,20,21,[2.4075],2.4075,3.87743
Random,154,21,22,[2.1785],2.1785,3.87743
Random,154,22,23,[4.361],4.361,4.361
Random,154,23,24,[3.54026733],3.5402673333333334,4.361
Random,154,24,25,[1.5975],1.5975,4.361
Random,154,25,26,[1.875],1.875,4.361
Random,154,26,27,[3.85418455],3.854184545454545,4.361
Random,154,27,28,[4.58625375],4.58625375,4.58625375
Random,154,28,29,[0.923],0.923,4.58625375
Random,154,29,30,[2.49020067],2.4902006666666665,4.58625375
Random,154,30,31,[1.90273684],1.9027368421052633,4.58625375
Random,154,31,32,[1.74641667],1.7464166666666667,4.58625375
Random,154,32,33,[5.00001],5.000009999999999,5.000009999999999
Random,154,33,34,[2.59073333],2.590733333333333,5.000009999999999
Random,154,34,35,[1.5440303],1.544030303030303,5.000009999999999
Random,154,35,36,[1.36538462],1.3653846153846154,5.000009999999999
Random,154,36,37,[2.208],2.208,5.000009999999999
Random,154,37,38,[1.634],1.634,5.000009999999999
Random,154,38,39,[0.58266667],0.5826666666666668,5.000009999999999
Random,154,39,40,[1.176],1.1760000000000002,5.000009999999999
Random,154,40,41,[2.92730846],2.9273084615384612,5.000009999999999
Random,154,41,42,[1.15038095],1.1503809523809525,5.000009999999999
Random,154,42,43,[0.6],0.6,5.000009999999999
Random,154,43,44,[1.92963636],1.9296363636363636,5.000009999999999
Random,154,44,45,[1.214],1.214,5.000009999999999
Random,154,45,46,[1.67082857],1.670828571428571,5.000009999999999
Random,154,46,47,[5.00001],5.00001,5.00001
Random,154,47,48,[0.635],0.635,5.00001
Random,154,48,49,[1.082],1.082,5.00001
Random,154,49,50,[2.5475],2.5475,5.00001
Latitude-Longitude,155,0,1,[0.938],0.938,0.938
Latitude-Longitude,155,1,2,[0.45],0.45,0.938
Latitude-Longitude,155,2,3,[0.61884615],0.6188461538461538,0.938
Latitude-Longitude,155,3,4,[2.2184],2.2184,2.2184
Latitude-Longitude,155,4,5,[2.8],2.8,2.8
Latitude-Longitude,155,5,6,[4.03675],4.03675,4.03675
Latitude-Longitude,155,6,7,[3.2416],3.2415999999999996,4.03675
Latitude-Longitude,155,7,8,[0.987],0.987,4.03675
Latitude-Longitude,155,8,9,[2.4075],2.4075,4.03675
Latitude-Longitude,155,9,10,[1.54566667],1.5456666666666663,4.03675
Latitude-Longitude,155,10,11,[4.5],4.5,4.5
Latitude-Longitude,155,11,12,[1.866],1.866,4.5
Latitude-Longitude,155,12,13,[3.2353775],3.2353775,4.5
Latitude-Longitude,155,13,14,[1.80936364],1.8093636363636365,4.5
Latitude-Longitude,155,14,15,[0.283],0.283,4.5
Latitude-Longitude,155,15,16,[0.8565],0.8564999999999999,4.5
Latitude-Longitude,155,16,17,[3.50225],3.50225,4.5
Latitude-Longitude,155,17,18,[4.74493077],4.744930769230769,4.744930769230769
Latitude-Longitude,155,18,19,[3.31368474],3.313684736842105,4.744930769230769
Latitude-Longitude,155,19,20,[4.94554267],4.945542666666666,4.945542666666666
Latitude-Longitude,155,20,21,[2.41673529],2.4167352941176468,4.945542666666666
Latitude-Longitude,155,21,22,[3.11137562],3.111375625,4.945542666666666
Latitude-Longitude,155,22,23,[4.30095682],4.300956818181818,4.945542666666666
Latitude-Longitude,155,23,24,[2.05671429],2.056714285714286,4.945542666666666
Latitude-Longitude,155,24,25,[4.33281563],4.332815625,4.945542666666666
Latitude-Longitude,155,25,26,[3.37260714],3.3726071428571425,4.945542666666666
Latitude-Longitude,155,26,27,[3.91134769],3.9113476923076926,4.945542666666666
Latitude-Longitude,155,27,28,[3.44222886],3.442228857142857,4.945542666666666
Latitude-Longitude,155,28,29,[0.953],0.953,4.945542666666666
Latitude-Longitude,155,29,30,[4.87069079],4.870690789473684,4.945542666666666
Latitude-Longitude,155,30,31,[2.85620833],2.8562083333333335,4.945542666666666
Latitude-Longitude,155,31,32,[5.00001],5.00001,5.00001
Latitude-Longitude,155,32,33,[5.00001],5.00001,5.00001
Latitude-Longitude,155,33,34,[4.53211444],4.532114444444444,5.00001
Latitude-Longitude,155,34,35,[3.3],3.3,5.00001
Latitude-Longitude,155,35,36,[4.217502],4.217502,5.00001
Latitude-Longitude,155,36,37,[2.819],2.819,5.00001
Latitude-Longitude,155,37,38,[1.344],1.344,5.00001
Latitude-Longitude,155,38,39,[5.00001],5.00001,5.00001
Latitude-Longitude,155,39,40,[3.11343],3.11343,5.00001
Latitude-Longitude,155,40,41,[3.54026733],3.5402673333333334,5.00001
Latitude-Longitude,155,41,42,[2.043],2.043,5.00001
Latitude-Longitude,155,42,43,[4.190004],4.190004,5.00001
Latitude-Longitude,155,43,44,[3.72566733],3.7256673333333334,5.00001
Latitude-Longitude,155,44,45,[3.624602],3.624602,5.00001
Latitude-Longitude,155,45,46,[3.980005],3.980005,5.00001
Latitude-Longitude,155,46,47,[2.11275],2.11275,5.00001
Latitude-Longitude,155,47,48,[3.77009182],3.770091818181818,5.00001
Latitude-Longitude,155,48,49,[5.00001],5.00001,5.00001
Latitude-Longitude,155,49,50,[2.326625],2.326625,5.00001
OHE,155,0,1,[3.284],3.284,3.284
OHE,155,1,2,[1.512],1.512,3.284
OHE,155,2,3,[1.403],1.403,3.284
OHE,155,3,4,[4.49473136],4.4947313636363635,4.4947313636363635
OHE,155,4,5,[2.64633333],2.646333333333333,4.4947313636363635
OHE,155,5,6,[0.595],0.595,4.4947313636363635
OHE,155,6,7,[2.62344444],2.6234444444444445,4.4947313636363635
OHE,155,7,8,[1.6365],1.6364999999999998,4.4947313636363635
OHE,155,8,9,[2.07504762],2.075047619047619,4.4947313636363635
OHE,155,9,10,[1.9375],1.9375,4.4947313636363635
OHE,155,10,11,[3.44222886],3.442228857142857,4.4947313636363635
OHE,155,11,12,[4.517206],4.517206,4.517206
OHE,155,12,13,[2.94906344],2.9490634375,4.517206
OHE,155,13,14,[2.73916667],2.7391666666666663,4.517206
OHE,155,14,15,[1.5573125],1.5573125,4.517206
OHE,155,15,16,[1.38671429],1.3867142857142856,4.517206
OHE,155,16,17,[0.9397],0.9397,4.517206
OHE,155,17,18,[1.351],1.351,4.517206
OHE,155,18,19,[1.],1.0,4.517206
OHE,155,19,20,[1.135],1.135,4.517206
OHE,155,20,21,[1.916],1.916,4.517206
OHE,155,21,22,[4.470505],4.470504999999999,4.517206
OHE,155,22,23,[1.96816667],1.9681666666666668,4.517206
OHE,155,23,24,[1.75663636],1.7566363636363638,4.517206
OHE,155,24,25,[2.270601],2.270601,4.517206
OHE,155,25,26,[0.54108333],0.5410833333333334,4.517206
OHE,155,26,27,[2.33614286],2.3361428571428573,4.517206
OHE,155,27,28,[0.6215],0.6214999999999999,4.517206
OHE,155,28,29,[1.8805],1.8805,4.517206
OHE,155,29,30,[1.594],1.594,4.517206
OHE,155,30,31,[0.48525],0.48525,4.517206
OHE,155,31,32,[0.917],0.917,4.517206
OHE,155,32,33,[1.56888889],1.568888888888889,4.517206
OHE,155,33,34,[1.5585],1.5585,4.517206
OHE,155,34,35,[1.155],1.155,4.517206
OHE,155,35,36,[0.938],0.938,4.517206
OHE,155,36,37,[0.889],0.889,4.517206
OHE,155,37,38,[1.1705],1.1705,4.517206
OHE,155,38,39,[2.24275],2.24275,4.517206
OHE,155,39,40,[3.091],3.091,4.517206
OHE,155,40,41,[1.72133333],1.7213333333333332,4.517206
OHE,155,41,42,[1.4391875],1.4391875,4.517206
OHE,155,42,43,[1.4975],1.4975,4.517206
OHE,155,43,44,[2.98836842],2.9883684210526313,4.517206
OHE,155,44,45,[2.59073333],2.590733333333333,4.517206
OHE,155,45,46,[1.6307],1.6306999999999998,4.517206
OHE,155,46,47,[3.16892308],3.1689230769230767,4.517206
OHE,155,47,48,[1.412875],1.412875,4.517206
OHE,155,48,49,[5.00001],5.000009999999999,5.000009999999999
OHE,155,49,50,[0.8144],0.8144,5.000009999999999
INT,155,0,1,[1.91016],1.91016,1.91016
INT,155,1,2,[1.512],1.512,1.91016
INT,155,2,3,[1.03],1.03,1.91016
INT,155,3,4,[1.48688462],1.4868846153846154,1.91016
INT,155,4,5,[2.356],2.356,2.356
INT,155,5,6,[2.053],2.053,2.356
INT,155,6,7,[0.675],0.675,2.356
INT,155,7,8,[1.403],1.403,2.356
INT,155,8,9,[0.563],0.5630000000000001,2.356
INT,155,9,10,[4.49473136],4.4947313636363635,4.4947313636363635
INT,155,10,11,[2.64633333],2.646333333333333,4.4947313636363635
INT,155,11,12,[0.595],0.595,4.4947313636363635
INT,155,12,13,[2.62344444],2.6234444444444445,4.4947313636363635
INT,155,13,14,[1.6365],1.6364999999999998,4.4947313636363635
INT,155,14,15,[2.07504762],2.075047619047619,4.4947313636363635
INT,155,15,16,[1.9375],1.9375,4.4947313636363635
INT,155,16,17,[3.44222886],3.442228857142857,4.4947313636363635
INT,155,17,18,[4.517206],4.517206,4.517206
INT,155,18,19,[2.94906344],2.9490634375,4.517206
INT,155,19,20,[2.73916667],2.7391666666666663,4.517206
INT,155,20,21,[1.5573125],1.5573125,4.517206
INT,155,21,22,[1.38671429],1.3867142857142856,4.517206
INT,155,22,23,[0.9397],0.9397,4.517206
INT,155,23,24,[1.351],1.351,4.517206
INT,155,24,25,[1.],1.0,4.517206
INT,155,25,26,[1.135],1.135,4.517206
INT,155,26,27,[1.916],1.916,4.517206
INT,155,27,28,[4.470505],4.470504999999999,4.517206
INT,155,28,29,[1.96816667],1.9681666666666668,4.517206
INT,155,29,30,[1.75663636],1.7566363636363638,4.517206
INT,155,30,31,[2.270601],2.270601,4.517206
INT,155,31,32,[0.54108333],0.5410833333333334,4.517206
INT,155,32,33,[2.33614286],2.3361428571428573,4.517206
INT,155,33,34,[0.6215],0.6214999999999999,4.517206
INT,155,34,35,[1.45],1.4500000000000002,4.517206
INT,155,35,36,[1.8805],1.8805,4.517206
INT,155,36,37,[1.594],1.594,4.517206
INT,155,37,38,[0.48525],0.48525,4.517206
INT,155,38,39,[0.917],0.917,4.517206
INT,155,39,40,[1.56888889],1.568888888888889,4.517206
INT,155,40,41,[1.5585],1.5585,4.517206
INT,155,41,42,[1.155],1.155,4.517206
INT,155,42,43,[2.61825],2.6182499999999997,4.517206
INT,155,43,44,[0.93225],0.93225,4.517206
INT,155,44,45,[0.938],0.938,4.517206
INT,155,45,46,[0.889],0.889,4.517206
INT,155,46,47,[1.67082857],1.670828571428571,4.517206
INT,155,47,48,[1.1705],1.1705,4.517206
INT,155,48,49,[2.24275],2.24275,4.517206
INT,155,49,50,[3.091],3.091,4.517206
Random,155,0,1,[1.4775],1.4775,1.4775
Random,155,1,2,[1.18753846],1.1875384615384614,1.4775
Random,155,2,3,[3.7328024],3.7328024,3.7328024
Random,155,3,4,[3.008802],3.008802,3.7328024
Random,155,4,5,[1.33],1.33,3.7328024
Random,155,5,6,[1.54175],1.54175,3.7328024
Random,155,6,7,[0.693],0.693,3.7328024
Random,155,7,8,[0.74],0.74,3.7328024
Random,155,8,9,[0.50257143],0.5025714285714286,3.7328024
Random,155,9,10,[1.271],1.271,3.7328024
Random,155,10,11,[1.4391875],1.4391875,3.7328024
Random,155,11,12,[0.66],0.66,3.7328024
Random,155,12,13,[1.831],1.831,3.7328024
Random,155,13,14,[1.07418182],1.0741818181818183,3.7328024
Random,155,14,15,[3.44222886],3.442228857142857,3.7328024
Random,155,15,16,[3.555445],3.555445,3.7328024
Random,155,16,17,[0.552],0.552,3.7328024
Random,155,17,18,[2.671434],2.6714339999999996,3.7328024
Random,155,18,19,[1.74156818],1.7415681818181818,3.7328024
Random,155,19,20,[0.70872727],0.7087272727272728,3.7328024
Random,155,20,21,[4.097],4.097,4.097
Random,155,21,22,[1.8748],1.8748,4.097
Random,155,22,23,[5.00001],5.00001,5.00001
Random,155,23,24,[3.23016667],3.230166666666667,5.00001
Random,155,24,25,[1.8035],1.8035,5.00001
Random,155,25,26,[3.624602],3.624602,5.00001
Random,155,26,27,[1.91666667],1.9166666666666667,5.00001
Random,155,27,28,[2.7194],2.7194000000000003,5.00001
Random,155,28,29,[0.875],0.875,5.00001
Random,155,29,30,[3.27138944],3.2713894444444445,5.00001
Random,155,30,31,[1.0145],1.0145,5.00001
Random,155,31,32,[2.33614286],2.3361428571428573,5.00001
Random,155,32,33,[4.20572955],4.205729545454545,5.00001
Random,155,33,34,[2.862875],2.862875,5.00001
Random,155,34,35,[2.10816216],2.108162162162162,5.00001
Random,155,35,36,[2.1705],2.1704999999999997,5.00001
Random,155,36,37,[1.52333333],1.5233333333333334,5.00001
Random,155,37,38,[2.08652778],2.0865277777777775,5.00001
Random,155,38,39,[1.6285],1.6284999999999998,5.00001
Random,155,39,40,[0.888],0.888,5.00001
Random,155,40,41,[0.5905],0.5905,5.00001
Random,155,41,42,[1.942],1.942,5.00001
Random,155,42,43,[2.26125],2.26125,5.00001
Random,155,43,44,[2.59216667],2.592166666666667,5.00001
Random,155,44,45,[2.33285857],2.332858571428571,5.00001
Random,155,45,46,[4.21000667],4.210006666666666,5.00001
Random,155,46,47,[4.46804214],4.468042142857143,5.00001
Random,155,47,48,[2.82496296],2.824962962962963,5.00001
Random,155,48,49,[1.21566667],1.215666666666667,5.00001
Random,155,49,50,[1.29144444],1.2914444444444446,5.00001
Latitude-Longitude,156,0,1,[0.982],0.982,0.982
Latitude-Longitude,156,1,2,[0.987],0.987,0.987
Latitude-Longitude,156,2,3,[1.11225],1.11225,1.11225
Latitude-Longitude,156,3,4,[3.638],3.638,3.638
Latitude-Longitude,156,4,5,[1.00675],1.00675,3.638
Latitude-Longitude,156,5,6,[0.598],0.598,3.638
Latitude-Longitude,156,6,7,[1.3428],1.3428,3.638
Latitude-Longitude,156,7,8,[2.4065],2.4065000000000003,3.638
Latitude-Longitude,156,8,9,[3.194],3.194,3.638
Latitude-Longitude,156,9,10,[0.675],0.675,3.638
Latitude-Longitude,156,10,11,[0.595],0.595,3.638
Latitude-Longitude,156,11,12,[0.9062],0.9062,3.638
Latitude-Longitude,156,12,13,[4.563],4.563,4.563
Latitude-Longitude,156,13,14,[2.777],2.777,4.563
Latitude-Longitude,156,14,15,[3.998],3.998,4.563
Latitude-Longitude,156,15,16,[3.4958],3.4958,4.563
Latitude-Longitude,156,16,17,[1.341],1.341,4.563
Latitude-Longitude,156,17,18,[3.68],3.68,4.563
Latitude-Longitude,156,18,19,[4.517206],4.517206,4.563
Latitude-Longitude,156,19,20,[1.96816667],1.9681666666666668,4.563
Latitude-Longitude,156,20,21,[2.75028571],2.750285714285714,4.563
Latitude-Longitude,156,21,22,[2.232],2.232,4.563
Latitude-Longitude,156,22,23,[2.76773077],2.767730769230769,4.563
Latitude-Longitude,156,23,24,[2.80152174],2.801521739130435,4.563
Latitude-Longitude,156,24,25,[0.856],0.856,4.563
Latitude-Longitude,156,25,26,[2.95883871],2.9588387096774196,4.563
Latitude-Longitude,156,26,27,[3.78036545],3.780365454545454,4.563
Latitude-Longitude,156,27,28,[2.432875],2.432875,4.563
Latitude-Longitude,156,28,29,[2.61273077],2.6127307692307693,4.563
Latitude-Longitude,156,29,30,[0.329],0.329,4.563
Latitude-Longitude,156,30,31,[3.2485505],3.2485505000000003,4.563
Latitude-Longitude,156,31,32,[2.5475],2.5475,4.563
Latitude-Longitude,156,32,33,[4.63638062],4.636380624999999,4.636380624999999
Latitude-Longitude,156,33,34,[2.08766667],2.087666666666667,4.636380624999999
Latitude-Longitude,156,34,35,[4.49473136],4.4947313636363635,4.636380624999999
Latitude-Longitude,156,35,36,[2.386],2.386,4.636380624999999
Latitude-Longitude,156,36,37,[4.13206235],4.132062352941176,4.636380624999999
Latitude-Longitude,156,37,38,[4.219],4.219,4.636380624999999
Latitude-Longitude,156,38,39,[4.07161333],4.0716133333333335,4.636380624999999
Latitude-Longitude,156,39,40,[3.3217037],3.3217037037037036,4.636380624999999
Latitude-Longitude,156,40,41,[3.2944],3.2944,4.636380624999999
Latitude-Longitude,156,41,42,[3.001],3.0010000000000003,4.636380624999999
Latitude-Longitude,156,42,43,[2.20861111],2.2086111111111113,4.636380624999999
Latitude-Longitude,156,43,44,[2.82438143],2.824381428571429,4.636380624999999
Latitude-Longitude,156,44,45,[1.425],1.425,4.636380624999999
Latitude-Longitude,156,45,46,[2.64633333],2.646333333333333,4.636380624999999
Latitude-Longitude,156,46,47,[2.04732353],2.0473235294117647,4.636380624999999
Latitude-Longitude,156,47,48,[1.234],1.234,4.636380624999999
Latitude-Longitude,156,48,49,[2.017],2.017,4.636380624999999
Latitude-Longitude,156,49,50,[4.547695],4.547695,4.636380624999999
OHE,156,0,1,[2.788375],2.788375,2.788375
OHE,156,1,2,[1.622],1.622,2.788375
OHE,156,2,3,[0.492],0.492,2.788375
OHE,156,3,4,[3.168],3.168,3.168
OHE,156,4,5,[2.76773077],2.767730769230769,3.168
OHE,156,5,6,[3.536],3.536,3.536
OHE,156,6,7,[2.184],2.184,3.536
OHE,156,7,8,[2.64744],2.6474399999999996,3.536
OHE,156,8,9,[2.54627273],2.5462727272727275,3.536
OHE,156,9,10,[1.43936842],1.4393684210526316,3.536
OHE,156,10,11,[1.351],1.351,3.536
OHE,156,11,12,[1.65654545],1.6565454545454548,3.536
OHE,156,12,13,[1.72133333],1.7213333333333332,3.536
OHE,156,13,14,[1.963625],1.963625,3.536
OHE,156,14,15,[2.60047619],2.6004761904761904,3.536
OHE,156,15,16,[1.92963636],1.9296363636363636,3.536
OHE,156,16,17,[2.51981909],2.519819090909091,3.536
OHE,156,17,18,[3.31368474],3.313684736842105,3.536
OHE,156,18,19,[0.99363636],0.9936363636363637,3.536
OHE,156,19,20,[1.625],1.625,3.536
OHE,156,20,21,[1.8254],1.8254,3.536
OHE,156,21,22,[0.4863],0.4863,3.536
OHE,156,22,23,[1.8805],1.8805,3.536
OHE,156,23,24,[1.07031034],1.0703103448275864,3.536
OHE,156,24,25,[2.3],2.3,3.536
OHE,156,25,26,[0.579],0.579,3.536
OHE,156,26,27,[2.08652778],2.0865277777777775,3.536
OHE,156,27,28,[1.548375],1.548375,3.536
OHE,156,28,29,[1.28642857],1.2864285714285717,3.536
OHE,156,29,30,[3.57535929],3.5753592857142857,3.5753592857142857
OHE,156,30,31,[2.06429032],2.064290322580645,3.5753592857142857
OHE,156,31,32,[3.14791667],3.1479166666666667,3.5753592857142857
OHE,156,32,33,[2.83946667],2.8394666666666666,3.5753592857142857
OHE,156,33,34,[4.43750318],4.437503181818181,4.437503181818181
OHE,156,34,35,[1.25133333],1.2513333333333334,4.437503181818181
OHE,156,35,36,[2.43855263],2.4385526315789474,4.437503181818181
OHE,156,36,37,[0.97557143],0.9755714285714284,4.437503181818181
OHE,156,37,38,[1.874],1.874,4.437503181818181
OHE,156,38,39,[2.0645],2.0645,4.437503181818181
OHE,156,39,40,[1.1856875],1.1856875,4.437503181818181
OHE,156,40,41,[1.3125],1.3125,4.437503181818181
OHE,156,41,42,[3.75983333],3.759833333333334,4.437503181818181
OHE,156,42,43,[5.00001],5.00001,5.00001
OHE,156,43,44,[1.72035],1.7203500000000005,5.00001
OHE,156,44,45,[1.72744444],1.7274444444444446,5.00001
OHE,156,45,46,[1.83025],1.83025,5.00001
