% of data used,Monte_Carlo_Run,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Running best yield,Initial_Data
10,0,6,14,"[3.0, 83.83]",83.83,91.11,77.0
10,0,7,16,"[59.81, 82.09]",82.09,91.11,77.0
10,0,8,18,"[2.79, 75.28]",75.28,91.11,77.0
10,0,9,20,"[60.48, 59.27]",60.48,91.11,77.0
10,0,0,2,"[87.59, 83.25]",87.59,87.59,78.0
10,0,1,4,"[91.11, 83.85]",91.11,91.11,78.0
10,0,2,6,"[88.82, 56.14]",88.82,91.11,78.0
10,0,3,8,"[70.51, 89.76]",89.76,91.11,78.0
10,0,4,10,"[81.63, 82.33]",82.33,91.11,78.0
10,0,5,12,"[75.12, 68.53]",75.12,91.11,78.0
10,0,6,14,"[67.63, 66.49]",67.63,91.11,78.0
10,0,7,16,"[73.71, 36.98]",73.71,91.11,78.0
10,0,8,18,"[67.04, 42.62]",67.04,91.11,78.0
10,0,9,20,"[86.43, 48.25]",86.43,91.11,78.0
10,0,0,2,"[83.22, 87.59]",87.59,87.59,79.0
10,0,1,4,"[40.85, 62.73]",62.73,87.59,79.0
10,0,2,6,"[80.61, 91.11]",91.11,91.11,79.0
10,0,3,8,"[83.25, 88.41]",88.41,91.11,79.0
10,0,4,10,"[52.22, 2.79]",52.22,91.11,79.0
10,0,5,12,"[82.33, 71.57]",82.33,91.11,79.0
10,0,6,14,"[3.0, 76.68]",76.68,91.11,79.0
10,0,7,16,"[65.37, 67.04]",67.04,91.11,79.0
10,0,8,18,"[60.48, 76.02]",76.02,91.11,79.0
10,0,9,20,"[89.76, 75.28]",89.76,91.11,79.0
10,0,0,2,"[81.63, 87.59]",87.59,87.59,80.0
10,0,1,4,"[89.76, 80.38]",89.76,89.76,80.0
10,0,2,6,"[91.11, 83.85]",91.11,91.11,80.0
10,0,3,8,"[75.28, 83.22]",83.22,91.11,80.0
10,0,4,10,"[82.33, 67.17]",82.33,91.11,80.0
10,0,5,12,"[76.68, 88.82]",88.82,91.11,80.0
10,0,6,14,"[67.57, 62.32]",67.57,91.11,80.0
10,0,7,16,"[83.25, 65.69]",83.25,91.11,80.0
10,0,8,18,"[55.7, 70.51]",70.51,91.11,80.0
10,0,9,20,"[55.8, 65.37]",65.37,91.11,80.0
10,0,0,2,"[67.17, 87.83]",87.83,87.83,81.0
10,0,1,4,"[75.12, 65.37]",75.12,87.83,81.0
10,0,2,6,"[83.83, 64.62]",83.83,87.83,81.0
10,0,3,8,"[88.41, 20.08]",88.41,88.41,81.0
10,0,4,10,"[67.04, 73.71]",73.71,88.41,81.0
10,0,5,12,"[56.14, 83.22]",83.22,88.41,81.0
10,0,6,14,"[84.17, 84.81]",84.81,88.41,81.0
10,0,7,16,"[56.57, 50.93]",56.57,88.41,81.0
10,0,8,18,"[80.61, 67.17]",80.61,88.41,81.0
10,0,9,20,"[48.15, 81.63]",81.63,88.41,81.0
10,0,0,2,"[81.63, 83.85]",83.85,83.85,82.0
10,0,1,4,"[83.22, 2.79]",83.22,83.85,82.0
10,0,2,6,"[87.59, 83.25]",87.59,87.59,82.0
10,0,3,8,"[89.76, 91.11]",91.11,91.11,82.0
10,0,4,10,"[86.46, 88.41]",88.41,91.11,82.0
10,0,5,12,"[87.32, 84.81]",87.32,91.11,82.0
10,0,6,14,"[74.04, 76.33]",76.33,91.11,82.0
10,0,7,16,"[62.32, 80.61]",80.61,91.11,82.0
10,0,8,18,"[60.48, 80.38]",80.38,91.11,82.0
10,0,9,20,"[71.57, 3.0]",71.57,91.11,82.0
10,0,0,2,"[87.59, 81.63]",87.59,87.59,83.0
10,0,1,4,"[83.85, 91.11]",91.11,91.11,83.0
10,0,2,6,"[55.7, 42.62]",55.7,91.11,83.0
10,0,3,8,"[71.57, 66.49]",71.57,91.11,83.0
10,0,4,10,"[3.0, 83.22]",83.22,91.11,83.0
10,0,5,12,"[84.81, 73.71]",84.81,91.11,83.0
10,0,6,14,"[88.41, 88.82]",88.82,91.11,83.0
10,0,7,16,"[80.61, 75.28]",80.61,91.11,83.0
10,0,8,18,"[76.02, 70.51]",76.02,91.11,83.0
10,0,9,20,"[59.81, 62.32]",62.32,91.11,83.0
10,0,0,2,"[87.59, 83.22]",87.59,87.59,84.0
10,0,1,4,"[89.76, 83.25]",89.76,89.76,84.0
10,0,2,6,"[75.12, 75.22]",75.22,89.76,84.0
10,0,3,8,"[45.17, 88.82]",88.82,89.76,84.0
10,0,4,10,"[70.51, 82.33]",82.33,89.76,84.0
10,0,5,12,"[81.63, 80.38]",81.63,89.76,84.0
10,0,6,14,"[71.57, 83.85]",83.85,89.76,84.0
10,0,7,16,"[91.11, 29.06]",91.11,91.11,84.0
10,0,8,18,"[20.08, 65.69]",65.69,91.11,84.0
10,0,9,20,"[82.09, 0.26]",82.09,91.11,84.0
10,0,0,2,"[81.63, 87.59]",87.59,87.59,85.0
10,0,1,4,"[89.76, 91.11]",91.11,91.11,85.0
10,0,2,6,"[83.25, 83.85]",83.85,91.11,85.0
10,0,3,8,"[26.5, 80.38]",80.38,91.11,85.0
10,0,4,10,"[83.22, 15.42]",83.22,91.11,85.0
10,0,5,12,"[45.17, 40.43]",45.17,91.11,85.0
10,0,6,14,"[87.32, 32.36]",87.32,91.11,85.0
10,0,7,16,"[86.46, 63.13]",86.46,91.11,85.0
10,0,8,18,"[13.46, 70.26]",70.26,91.11,85.0
10,0,9,20,"[75.12, 48.64]",75.12,91.11,85.0
10,0,0,2,"[83.83, 84.17]",84.17,84.17,86.0
10,0,1,4,"[56.57, 68.53]",68.53,84.17,86.0
10,0,2,6,"[84.81, 59.81]",84.81,84.81,86.0
10,0,3,8,"[87.83, 2.79]",87.83,87.83,86.0
10,0,4,10,"[88.41, 59.92]",88.41,88.41,86.0
10,0,5,12,"[65.37, 47.3]",65.37,88.41,86.0
10,0,6,14,"[80.61, 48.15]",80.61,88.41,86.0
10,0,7,16,"[50.93, 48.25]",50.93,88.41,86.0
10,0,8,18,"[86.37, 69.11]",86.37,88.41,86.0
10,0,9,20,"[45.95, 84.17]",84.17,88.41,86.0
10,0,0,2,"[81.63, 89.76]",89.76,89.76,87.0
10,0,1,4,"[91.11, 83.25]",91.11,91.11,87.0
10,0,2,6,"[83.85, 59.92]",83.85,91.11,87.0
10,0,3,8,"[80.61, 87.59]",87.59,91.11,87.0
10,0,4,10,"[71.57, 80.38]",80.38,91.11,87.0
10,0,5,12,"[88.41, 84.81]",88.41,91.11,87.0
10,0,6,14,"[40.61, 22.06]",40.61,91.11,87.0
10,0,7,16,"[67.17, 83.22]",83.22,91.11,87.0
10,0,8,18,"[45.17, 49.17]",49.17,91.11,87.0
10,0,9,20,"[60.48, 13.75]",60.48,91.11,87.0
10,0,0,2,"[91.11, 89.76]",91.11,91.11,88.0
10,0,1,4,"[83.85, 85.24]",85.24,91.11,88.0
10,0,2,6,"[81.63, 87.59]",87.59,91.11,88.0
10,0,3,8,"[3.0, 62.32]",62.32,91.11,88.0
10,0,4,10,"[56.57, 70.51]",70.51,91.11,88.0
10,0,5,12,"[65.69, 82.33]",82.33,91.11,88.0
10,0,6,14,"[88.82, 87.32]",88.82,91.11,88.0
10,0,7,16,"[83.25, 29.06]",83.25,91.11,88.0
10,0,8,18,"[67.57, 28.11]",67.57,91.11,88.0
10,0,9,20,"[86.46, 76.33]",86.46,91.11,88.0
10,0,0,2,"[81.63, 87.59]",87.59,87.59,89.0
10,0,1,4,"[83.25, 91.11]",91.11,91.11,89.0
10,0,2,6,"[83.85, 89.76]",89.76,91.11,89.0
10,0,3,8,"[57.84, 88.82]",88.82,91.11,89.0
10,0,4,10,"[70.51, 71.57]",71.57,91.11,89.0
10,0,5,12,"[75.28, 83.22]",83.22,91.11,89.0
10,0,6,14,"[80.38, 62.32]",80.38,91.11,89.0
10,0,7,16,"[39.55, 84.81]",84.81,91.11,89.0
10,0,8,18,"[29.16, 87.83]",87.83,91.11,89.0
10,0,9,20,"[88.41, 84.17]",88.41,91.11,89.0
10,0,0,2,"[83.85, 55.7]",83.85,83.85,90.0
10,0,1,4,"[88.82, 57.84]",88.82,88.82,90.0
10,0,2,6,"[81.63, 71.57]",81.63,88.82,90.0
10,0,3,8,"[67.57, 20.03]",67.57,88.82,90.0
10,0,4,10,"[91.11, 89.76]",91.11,91.11,90.0
10,0,5,12,"[82.33, 76.68]",82.33,91.11,90.0
10,0,6,14,"[83.25, 87.32]",87.32,91.11,90.0
10,0,7,16,"[83.22, 75.12]",83.22,91.11,90.0
10,0,8,18,"[56.57, 87.59]",87.59,91.11,90.0
10,0,9,20,"[17.93, 37.4]",37.4,91.11,90.0
10,0,0,2,"[83.25, 83.85]",83.85,83.85,91.0
10,0,1,4,"[88.41, 65.37]",88.41,88.41,91.0
10,0,2,6,"[91.11, 67.04]",91.11,91.11,91.0
10,0,3,8,"[55.8, 60.48]",60.48,91.11,91.0
10,0,4,10,"[62.32, 25.5]",62.32,91.11,91.0
10,0,5,12,"[80.61, 87.59]",87.59,91.11,91.0
10,0,6,14,"[89.76, 55.7]",89.76,91.11,91.0
10,0,7,16,"[83.22, 59.81]",83.22,91.11,91.0
10,0,8,18,"[51.99, 27.48]",51.99,91.11,91.0
10,0,9,20,"[88.82, 57.95]",88.82,91.11,91.0
10,0,0,2,"[65.69, 88.82]",88.82,88.82,92.0
10,0,1,4,"[81.63, 87.59]",87.59,88.82,92.0
10,0,2,6,"[20.03, 91.11]",91.11,91.11,92.0
10,0,3,8,"[49.17, 70.51]",70.51,91.11,92.0
10,0,4,10,"[89.76, 68.35]",89.76,91.11,92.0
10,0,5,12,"[24.0, 26.74]",26.74,91.11,92.0
10,0,6,14,"[83.85, 46.75]",83.85,91.11,92.0
10,0,7,16,"[82.33, 76.33]",82.33,91.11,92.0
10,0,8,18,"[87.32, 76.02]",87.32,91.11,92.0
10,0,9,20,"[29.06, 74.04]",74.04,91.11,92.0
10,0,0,2,"[83.22, 87.59]",87.59,87.59,93.0
10,0,1,4,"[80.38, 81.63]",81.63,87.59,93.0
10,0,2,6,"[89.76, 83.85]",89.76,89.76,93.0
10,0,3,8,"[55.7, 39.55]",55.7,89.76,93.0
10,0,4,10,"[55.17, 26.5]",55.17,89.76,93.0
10,0,5,12,"[84.17, 76.02]",84.17,89.76,93.0
10,0,6,14,"[67.17, 91.11]",91.11,91.11,93.0
10,0,7,16,"[38.03, 56.57]",56.57,91.11,93.0
10,0,8,18,"[48.15, 84.81]",84.81,91.11,93.0
10,0,9,20,"[87.83, 62.32]",87.83,91.11,93.0
10,0,0,2,"[71.57, 84.17]",84.17,84.17,94.0
10,0,1,4,"[3.0, 85.24]",85.24,85.24,94.0
10,0,2,6,"[88.82, 28.11]",88.82,88.82,94.0
10,0,3,8,"[2.79, 84.81]",84.81,88.82,94.0
10,0,4,10,"[42.3, 70.51]",70.51,88.82,94.0
10,0,5,12,"[87.83, 86.37]",87.83,88.82,94.0
10,0,6,14,"[81.63, 83.83]",83.83,88.82,94.0
10,0,7,16,"[48.15, 82.33]",82.33,88.82,94.0
10,0,8,18,"[83.22, 83.85]",83.85,88.82,94.0
10,0,9,20,"[87.59, 20.03]",87.59,88.82,94.0
10,0,0,2,"[69.11, 59.81]",69.11,69.11,95.0
10,0,1,4,"[3.51, 13.46]",13.46,69.11,95.0
10,0,2,6,"[73.59, 3.0]",73.59,73.59,95.0
10,0,3,8,"[60.48, 17.98]",60.48,73.59,95.0
10,0,4,10,"[40.02, 70.51]",70.51,73.59,95.0
10,0,5,12,"[88.82, 37.4]",88.82,88.82,95.0
10,0,6,14,"[67.57, 54.67]",67.57,88.82,95.0
10,0,7,16,"[76.02, 81.63]",81.63,88.82,95.0
10,0,8,18,"[39.55, 87.59]",87.59,88.82,95.0
10,0,9,20,"[83.85, 83.22]",83.85,88.82,95.0
10,0,0,2,"[81.63, 83.25]",83.25,83.25,96.0
10,0,1,4,"[62.73, 87.59]",87.59,87.59,96.0
10,0,2,6,"[89.76, 88.82]",89.76,89.76,96.0
10,0,3,8,"[83.83, 13.75]",83.83,89.76,96.0
10,0,4,10,"[86.37, 84.17]",86.37,89.76,96.0
10,0,5,12,"[56.14, 68.53]",68.53,89.76,96.0
10,0,6,14,"[86.43, 85.24]",86.43,89.76,96.0
10,0,7,16,"[2.79, 39.55]",39.55,89.76,96.0
10,0,8,18,"[42.3, 83.22]",83.22,89.76,96.0
10,0,9,20,"[67.57, 80.38]",80.38,89.76,96.0
10,0,0,2,"[87.59, 88.82]",88.82,88.82,97.0
10,0,1,4,"[70.51, 75.12]",75.12,88.82,97.0
10,0,2,6,"[81.63, 82.33]",82.33,88.82,97.0
10,0,3,8,"[44.74, 26.33]",44.74,88.82,97.0
10,0,4,10,"[89.76, 83.85]",89.76,89.76,97.0
10,0,5,12,"[67.57, 91.11]",91.11,91.11,97.0
10,0,6,14,"[75.28, 55.7]",75.28,91.11,97.0
10,0,7,16,"[75.22, 83.22]",83.22,91.11,97.0
10,0,8,18,"[67.17, 7.03]",67.17,91.11,97.0
10,0,9,20,"[16.04, 55.8]",55.8,91.11,97.0
10,0,0,2,"[83.85, 87.59]",87.59,87.59,98.0
10,0,1,4,"[81.63, 28.11]",81.63,87.59,98.0
10,0,2,6,"[89.76, 84.81]",89.76,89.76,98.0
10,0,3,8,"[91.11, 87.83]",91.11,91.11,98.0
10,0,4,10,"[83.25, 77.41]",83.25,91.11,98.0
10,0,5,12,"[65.69, 75.12]",75.12,91.11,98.0
10,0,6,14,"[67.63, 65.37]",67.63,91.11,98.0
10,0,7,16,"[20.03, 48.15]",48.15,91.11,98.0
10,0,8,18,"[76.02, 83.22]",83.22,91.11,98.0
10,0,9,20,"[75.28, 88.41]",88.41,91.11,98.0
10,0,0,2,"[83.85, 2.79]",83.85,83.85,99.0
10,0,1,4,"[89.76, 81.63]",89.76,89.76,99.0
10,0,2,6,"[87.59, 91.11]",91.11,91.11,99.0
10,0,3,8,"[83.25, 80.61]",83.25,91.11,99.0
10,0,4,10,"[84.81, 75.28]",84.81,91.11,99.0
10,0,5,12,"[87.83, 29.16]",87.83,91.11,99.0
10,0,6,14,"[88.41, 55.7]",88.41,91.11,99.0
10,0,7,16,"[65.37, 83.22]",83.22,91.11,99.0
10,0,8,18,"[71.57, 67.04]",71.57,91.11,99.0
10,0,9,20,"[88.82, 70.51]",88.82,91.11,99.0
20,0,0,2,"[37.4, 83.85]",83.85,83.85,0.0
20,0,1,4,"[87.59, 81.63]",87.59,87.59,0.0
20,0,2,6,"[59.81, 70.26]",70.26,87.59,0.0
20,0,3,8,"[83.22, 85.24]",85.24,87.59,0.0
20,0,4,10,"[2.79, 28.11]",28.11,87.59,0.0
20,0,5,12,"[91.11, 3.0]",91.11,91.11,0.0
20,0,6,14,"[76.68, 73.59]",76.68,91.11,0.0
20,0,7,16,"[69.11, 75.12]",75.12,91.11,0.0
20,0,8,18,"[89.76, 84.17]",89.76,91.11,0.0
20,0,9,20,"[50.93, 87.83]",87.83,91.11,0.0
20,0,0,2,"[88.41, 84.81]",88.41,88.41,1.0
20,0,1,4,"[75.12, 65.37]",75.12,88.41,1.0
20,0,2,6,"[81.63, 56.57]",81.63,88.41,1.0
20,0,3,8,"[83.85, 83.25]",83.85,88.41,1.0
20,0,4,10,"[87.59, 91.11]",91.11,91.11,1.0
20,0,5,12,"[89.76, 46.53]",89.76,91.11,1.0
20,0,6,14,"[55.7, 83.22]",83.22,91.11,1.0
20,0,7,16,"[65.69, 86.37]",86.37,91.11,1.0
20,0,8,18,"[83.83, 69.11]",83.83,91.11,1.0
20,0,9,20,"[45.95, 86.46]",86.46,91.11,1.0
20,0,0,2,"[81.63, 83.25]",83.25,83.25,2.0
20,0,1,4,"[65.37, 88.82]",88.82,88.82,2.0
20,0,2,6,"[84.81, 86.46]",86.46,88.82,2.0
20,0,3,8,"[67.63, 75.12]",75.12,88.82,2.0
20,0,4,10,"[76.02, 83.22]",83.22,88.82,2.0
20,0,5,12,"[87.59, 89.76]",89.76,89.76,2.0
20,0,6,14,"[80.38, 55.7]",80.38,89.76,2.0
20,0,7,16,"[80.61, 56.57]",80.61,89.76,2.0
20,0,8,18,"[88.41, 48.15]",88.41,89.76,2.0
20,0,9,20,"[67.57, 3.0]",67.57,89.76,2.0
20,0,0,2,"[81.63, 85.24]",85.24,85.24,3.0
20,0,1,4,"[87.59, 87.83]",87.83,87.83,3.0
20,0,2,6,"[83.85, 65.37]",83.85,87.83,3.0
20,0,3,8,"[84.81, 75.12]",84.81,87.83,3.0
20,0,4,10,"[83.22, 29.16]",83.22,87.83,3.0
20,0,5,12,"[42.3, 75.22]",75.22,87.83,3.0
20,0,6,14,"[89.76, 83.25]",89.76,89.76,3.0
20,0,7,16,"[91.11, 67.63]",91.11,91.11,3.0
20,0,8,18,"[88.41, 56.14]",88.41,91.11,3.0
20,0,9,20,"[76.02, 70.51]",76.02,91.11,3.0
20,0,0,2,"[81.63, 48.15]",81.63,81.63,4.0
20,0,1,4,"[75.12, 87.59]",87.59,87.59,4.0
20,0,2,6,"[83.85, 91.11]",91.11,91.11,4.0
20,0,3,8,"[59.81, 89.76]",89.76,91.11,4.0
20,0,4,10,"[59.92, 2.79]",59.92,91.11,4.0
20,0,5,12,"[65.37, 83.25]",83.25,91.11,4.0
20,0,6,14,"[76.33, 86.46]",86.46,91.11,4.0
20,0,7,16,"[53.63, 68.53]",68.53,91.11,4.0
20,0,8,18,"[83.22, 67.57]",83.22,91.11,4.0
20,0,9,20,"[56.57, 62.32]",62.32,91.11,4.0
20,0,0,2,"[81.63, 83.25]",83.25,83.25,5.0
20,0,1,4,"[87.59, 83.22]",87.59,87.59,5.0
20,0,2,6,"[83.85, 80.61]",83.85,87.59,5.0
20,0,3,8,"[84.81, 88.41]",88.41,88.41,5.0
20,0,4,10,"[89.76, 75.12]",89.76,89.76,5.0
20,0,5,12,"[91.11, 80.38]",91.11,91.11,5.0
20,0,6,14,"[75.28, 55.7]",75.28,91.11,5.0
20,0,7,16,"[16.04, 86.46]",86.46,91.11,5.0
20,0,8,18,"[87.32, 62.82]",87.32,91.11,5.0
20,0,9,20,"[74.04, 76.33]",76.33,91.11,5.0
20,0,0,2,"[81.63, 87.59]",87.59,87.59,6.0
20,0,1,4,"[83.25, 83.85]",83.85,87.59,6.0
20,0,2,6,"[67.63, 91.11]",91.11,91.11,6.0
20,0,3,8,"[83.22, 89.76]",89.76,91.11,6.0
20,0,4,10,"[75.28, 86.46]",86.46,91.11,6.0
20,0,5,12,"[76.33, 75.12]",76.33,91.11,6.0
20,0,6,14,"[84.81, 59.81]",84.81,91.11,6.0
20,0,7,16,"[88.41, 87.83]",88.41,91.11,6.0
20,0,8,18,"[73.71, 65.37]",73.71,91.11,6.0
20,0,9,20,"[28.11, 74.04]",74.04,91.11,6.0
20,0,0,2,"[81.63, 75.12]",81.63,81.63,7.0
20,0,1,4,"[86.46, 87.59]",87.59,87.59,7.0
20,0,2,6,"[83.85, 89.76]",89.76,89.76,7.0
20,0,3,8,"[83.25, 76.02]",83.25,89.76,7.0
20,0,4,10,"[67.57, 83.83]",83.83,89.76,7.0
20,0,5,12,"[68.53, 80.61]",80.61,89.76,7.0
20,0,6,14,"[88.82, 84.17]",88.82,89.76,7.0
20,0,7,16,"[70.51, 65.37]",70.51,89.76,7.0
20,0,8,18,"[83.22, 55.7]",83.22,89.76,7.0
20,0,9,20,"[91.11, 76.33]",91.11,91.11,7.0
20,0,0,2,"[71.57, 88.82]",88.82,88.82,8.0
20,0,1,4,"[83.22, 83.25]",83.25,88.82,8.0
20,0,2,6,"[65.37, 3.0]",65.37,88.82,8.0
20,0,3,8,"[81.63, 70.51]",81.63,88.82,8.0
20,0,4,10,"[89.76, 87.59]",89.76,89.76,8.0
20,0,5,12,"[83.85, 28.11]",83.85,89.76,8.0
20,0,6,14,"[87.83, 82.33]",87.83,89.76,8.0
20,0,7,16,"[84.81, 91.11]",91.11,91.11,8.0
20,0,8,18,"[65.69, 60.48]",65.69,91.11,8.0
20,0,9,20,"[84.17, 56.57]",84.17,91.11,8.0
20,0,0,2,"[81.63, 83.85]",83.85,83.85,9.0
20,0,1,4,"[88.82, 77.41]",88.82,88.82,9.0
20,0,2,6,"[91.11, 87.83]",91.11,91.11,9.0
20,0,3,8,"[87.59, 83.25]",87.59,91.11,9.0
20,0,4,10,"[67.63, 89.76]",89.76,91.11,9.0
20,0,5,12,"[48.15, 84.17]",84.17,91.11,9.0
20,0,6,14,"[73.71, 65.37]",73.71,91.11,9.0
20,0,7,16,"[85.24, 86.43]",86.43,91.11,9.0
20,0,8,18,"[84.81, 83.22]",84.81,91.11,9.0
20,0,9,20,"[22.94, 75.12]",75.12,91.11,9.0
20,0,0,2,"[81.63, 83.25]",83.25,83.25,10.0
20,0,1,4,"[86.43, 2.79]",86.43,86.43,10.0
20,0,2,6,"[67.17, 83.83]",83.83,86.43,10.0
20,0,3,8,"[83.22, 87.59]",87.59,87.59,10.0
20,0,4,10,"[88.82, 89.76]",89.76,89.76,10.0
20,0,5,12,"[70.51, 75.22]",75.22,89.76,10.0
20,0,6,14,"[62.73, 68.53]",68.53,89.76,10.0
20,0,7,16,"[85.24, 3.0]",85.24,89.76,10.0
20,0,8,18,"[87.83, 82.33]",87.83,89.76,10.0
20,0,9,20,"[44.74, 75.12]",75.12,89.76,10.0
20,0,0,2,"[81.63, 88.41]",88.41,88.41,11.0
20,0,1,4,"[80.61, 83.22]",83.22,88.41,11.0
20,0,2,6,"[2.79, 66.49]",66.49,88.41,11.0
20,0,3,8,"[42.3, 65.37]",65.37,88.41,11.0
20,0,4,10,"[87.59, 83.25]",87.59,88.41,11.0
20,0,5,12,"[84.81, 50.93]",84.81,88.41,11.0
20,0,6,14,"[83.85, 87.83]",87.83,88.41,11.0
20,0,7,16,"[60.48, 62.6]",62.6,88.41,11.0
20,0,8,18,"[89.76, 88.82]",89.76,89.76,11.0
20,0,9,20,"[82.33, 67.57]",82.33,89.76,11.0
20,0,0,2,"[88.82, 87.83]",88.82,88.82,12.0
20,0,1,4,"[82.33, 81.63]",82.33,88.82,12.0
20,0,2,6,"[70.51, 83.25]",83.25,88.82,12.0
20,0,3,8,"[84.81, 84.17]",84.81,88.82,12.0
20,0,4,10,"[87.59, 75.12]",87.59,88.82,12.0
20,0,5,12,"[89.76, 83.22]",89.76,89.76,12.0
20,0,6,14,"[80.38, 87.32]",87.32,89.76,12.0
20,0,7,16,"[3.0, 83.85]",83.85,89.76,12.0
20,0,8,18,"[91.11, 71.57]",91.11,91.11,12.0
20,0,9,20,"[80.61, 84.17]",84.17,91.11,12.0
20,0,0,2,"[87.59, 83.22]",87.59,87.59,13.0
20,0,1,4,"[29.16, 84.81]",84.81,87.59,13.0
20,0,2,6,"[88.82, 76.33]",88.82,88.82,13.0
20,0,3,8,"[83.85, 81.63]",83.85,88.82,13.0
20,0,4,10,"[2.79, 82.33]",82.33,88.82,13.0
20,0,5,12,"[28.11, 86.46]",86.46,88.82,13.0
20,0,6,14,"[87.32, 70.51]",87.32,88.82,13.0
20,0,7,16,"[76.02, 87.83]",87.83,88.82,13.0
20,0,8,18,"[13.78, 91.11]",91.11,91.11,13.0
20,0,9,20,"[89.76, 39.55]",89.76,91.11,13.0
20,0,0,2,"[83.85, 81.63]",83.85,83.85,14.0
20,0,1,4,"[88.82, 87.59]",88.82,88.82,14.0
20,0,2,6,"[91.11, 71.57]",91.11,91.11,14.0
20,0,3,8,"[55.41, 89.76]",89.76,91.11,14.0
20,0,4,10,"[83.25, 83.22]",83.25,91.11,14.0
20,0,5,12,"[68.53, 59.81]",68.53,91.11,14.0
20,0,6,14,"[84.81, 67.57]",84.81,91.11,14.0
20,0,7,16,"[87.83, 65.37]",87.83,91.11,14.0
20,0,8,18,"[70.51, 84.17]",84.17,91.11,14.0
20,0,9,20,"[85.24, 66.49]",85.24,91.11,14.0
20,0,0,2,"[81.63, 87.59]",87.59,87.59,15.0
20,0,1,4,"[83.25, 84.81]",84.81,87.59,15.0
20,0,2,6,"[83.22, 83.85]",83.85,87.59,15.0
20,0,3,8,"[75.12, 89.76]",89.76,89.76,15.0
20,0,4,10,"[91.11, 87.83]",91.11,91.11,15.0
20,0,5,12,"[39.55, 75.28]",75.28,91.11,15.0
20,0,6,14,"[88.41, 67.63]",88.41,91.11,15.0
20,0,7,16,"[76.33, 86.37]",86.37,91.11,15.0
20,0,8,18,"[26.5, 45.95]",45.95,91.11,15.0
20,0,9,20,"[84.17, 59.27]",84.17,91.11,15.0
20,0,0,2,"[81.63, 87.59]",87.59,87.59,16.0
20,0,1,4,"[91.11, 83.22]",91.11,91.11,16.0
20,0,2,6,"[84.81, 83.85]",84.81,91.11,16.0
20,0,3,8,"[88.82, 59.81]",88.82,91.11,16.0
20,0,4,10,"[75.12, 70.51]",75.12,91.11,16.0
20,0,5,12,"[89.76, 87.83]",89.76,91.11,16.0
20,0,6,14,"[83.25, 76.02]",83.25,91.11,16.0
20,0,7,16,"[62.73, 56.14]",62.73,91.11,16.0
20,0,8,18,"[80.61, 88.41]",88.41,91.11,16.0
20,0,9,20,"[75.28, 20.03]",75.28,91.11,16.0
20,0,0,2,"[89.76, 83.25]",89.76,89.76,17.0
20,0,1,4,"[84.81, 75.12]",84.81,89.76,17.0
20,0,2,6,"[83.85, 87.59]",87.59,89.76,17.0
20,0,3,8,"[83.22, 81.63]",83.22,89.76,17.0
20,0,4,10,"[54.67, 13.19]",54.67,89.76,17.0
20,0,5,12,"[91.11, 88.41]",91.11,91.11,17.0
20,0,6,14,"[70.51, 80.61]",80.61,91.11,17.0
20,0,7,16,"[87.32, 84.17]",87.32,91.11,17.0
20,0,8,18,"[50.93, 86.46]",86.46,91.11,17.0
20,0,9,20,"[13.78, 87.83]",87.83,91.11,17.0
20,0,0,2,"[81.63, 87.59]",87.59,87.59,18.0
20,0,1,4,"[83.22, 80.38]",83.22,87.59,18.0
20,0,2,6,"[86.46, 56.57]",86.46,87.59,18.0
20,0,3,8,"[83.85, 75.12]",83.85,87.59,18.0
20,0,4,10,"[87.32, 89.76]",89.76,89.76,18.0
20,0,5,12,"[83.25, 88.82]",88.82,89.76,18.0
20,0,6,14,"[70.51, 71.57]",71.57,89.76,18.0
20,0,7,16,"[84.17, 91.11]",91.11,91.11,18.0
20,0,8,18,"[75.22, 59.81]",75.22,91.11,18.0
20,0,9,20,"[88.41, 73.71]",88.41,91.11,18.0
20,0,0,2,"[81.63, 88.82]",88.82,88.82,19.0
20,0,1,4,"[89.76, 82.33]",89.76,89.76,19.0
20,0,2,6,"[87.83, 29.16]",87.83,89.76,19.0
20,0,3,8,"[83.22, 87.59]",87.59,89.76,19.0
20,0,4,10,"[39.55, 83.25]",83.25,89.76,19.0
20,0,5,12,"[82.09, 84.81]",84.81,89.76,19.0
20,0,6,14,"[67.17, 80.38]",80.38,89.76,19.0
20,0,7,16,"[71.57, 54.67]",71.57,89.76,19.0
20,0,8,18,"[88.41, 2.79]",88.41,89.76,19.0
20,0,9,20,"[83.85, 91.11]",91.11,91.11,19.0
20,0,0,2,"[83.85, 81.63]",83.85,83.85,20.0
20,0,1,4,"[87.83, 80.61]",87.83,87.83,20.0
20,0,2,6,"[29.16, 87.59]",87.59,87.83,20.0
20,0,3,8,"[2.79, 65.37]",65.37,87.83,20.0
20,0,4,10,"[67.57, 75.12]",75.12,87.83,20.0
20,0,5,12,"[20.03, 84.81]",84.81,87.83,20.0
20,0,6,14,"[89.76, 88.82]",89.76,89.76,20.0
20,0,7,16,"[91.11, 82.09]",91.11,91.11,20.0
20,0,8,18,"[83.25, 83.22]",83.25,91.11,20.0
20,0,9,20,"[29.06, 68.35]",68.35,91.11,20.0
20,0,0,2,"[81.63, 83.85]",83.85,83.85,21.0
