% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
1,1337,8,18,"[51.83, 79.1]",79.1,88.89,38.0
1,1337,9,20,"[86.46, 76.33]",86.46,88.89,38.0
1,1337,0,2,"[3.33, 78.44]",78.44,78.44,39.0
1,1337,1,4,"[77.01, 53.81]",77.01,78.44,39.0
1,1337,2,6,"[71.43, 31.51]",71.43,78.44,39.0
1,1337,3,8,"[27.41, 70.8]",70.8,78.44,39.0
1,1337,4,10,"[61.67, 68.31]",68.31,78.44,39.0
1,1337,5,12,"[48.34, 59.05]",59.05,78.44,39.0
1,1337,6,14,"[78.6, 6.23]",78.6,78.6,39.0
1,1337,7,16,"[25.77, 0.0]",25.77,78.6,39.0
1,1337,8,18,"[84.17, 62.15]",84.17,84.17,39.0
1,1337,9,20,"[56.57, 54.52]",56.57,84.17,39.0
1,1337,0,2,"[27.8, 31.51]",31.51,31.51,40.0
1,1337,1,4,"[3.14, 4.78]",4.78,31.51,40.0
1,1337,2,6,"[5.03, 78.44]",78.44,78.44,40.0
1,1337,3,8,"[71.43, 77.01]",77.01,78.44,40.0
1,1337,4,10,"[78.6, 68.31]",78.6,78.6,40.0
1,1337,5,12,"[59.05, 70.8]",70.8,78.6,40.0
1,1337,6,14,"[61.67, 62.15]",62.15,78.6,40.0
1,1337,7,16,"[69.03, 26.29]",69.03,78.6,40.0
1,1337,8,18,"[25.77, 6.23]",25.77,78.6,40.0
1,1337,9,20,"[53.81, 67.17]",67.17,78.6,40.0
1,1337,0,2,"[58.48, 20.6]",58.48,58.48,41.0
1,1337,1,4,"[29.25, 50.55]",50.55,58.48,41.0
1,1337,2,6,"[0.26, 53.81]",53.81,58.48,41.0
1,1337,3,8,"[46.53, 33.65]",46.53,58.48,41.0
1,1337,4,10,"[71.43, 69.03]",71.43,71.43,41.0
1,1337,5,12,"[50.93, 77.01]",77.01,77.01,41.0
1,1337,6,14,"[78.6, 78.44]",78.6,78.6,41.0
1,1337,7,16,"[36.46, 66.49]",66.49,78.6,41.0
1,1337,8,18,"[84.17, 48.91]",84.17,84.17,41.0
1,1337,9,20,"[72.21, 61.86]",72.21,84.17,41.0
1,1337,0,2,"[29.25, 23.5]",29.25,29.25,42.0
1,1337,1,4,"[95.48, 75.46]",95.48,95.48,42.0
1,1337,2,6,"[88.41, 92.03]",92.03,95.48,42.0
1,1337,3,8,"[99.22, 0.0]",99.22,99.22,42.0
1,1337,4,10,"[83.22, 44.53]",83.22,99.22,42.0
1,1337,5,12,"[81.63, 92.19]",92.19,99.22,42.0
1,1337,6,14,"[84.67, 99.81]",99.81,99.81,42.0
1,1337,7,16,"[87.59, 80.65]",87.59,99.81,42.0
1,1337,8,18,"[85.21, 84.49]",85.21,99.81,42.0
1,1337,9,20,"[32.21, 99.98]",99.98,99.98,42.0
1,1337,0,2,"[50.55, 54.26]",54.26,54.26,43.0
1,1337,1,4,"[17.0, 50.74]",50.74,54.26,43.0
1,1337,2,6,"[58.13, 75.46]",75.46,75.46,43.0
1,1337,3,8,"[92.03, 71.81]",92.03,92.03,43.0
1,1337,4,10,"[89.95, 92.19]",92.19,92.19,43.0
1,1337,5,12,"[99.81, 83.85]",99.81,99.81,43.0
1,1337,6,14,"[78.93, 27.93]",78.93,99.81,43.0
1,1337,7,16,"[98.38, 87.59]",98.38,99.81,43.0
1,1337,8,18,"[99.22, 44.47]",99.22,99.81,43.0
1,1337,9,20,"[78.6, 81.63]",81.63,99.81,43.0
1,1337,0,2,"[80.39, 48.34]",80.39,80.39,44.0
1,1337,1,4,"[84.67, 0.89]",84.67,84.67,44.0
1,1337,2,6,"[88.41, 84.49]",88.41,88.41,44.0
1,1337,3,8,"[11.91, 84.81]",84.81,88.41,44.0
1,1337,4,10,"[77.58, 78.19]",78.19,88.41,44.0
1,1337,5,12,"[74.04, 2.33]",74.04,88.41,44.0
1,1337,6,14,"[89.71, 78.6]",89.71,89.71,44.0
1,1337,7,16,"[13.09, 61.67]",61.67,89.71,44.0
1,1337,8,18,"[91.27, 87.32]",91.27,91.27,44.0
1,1337,9,20,"[84.64, 71.43]",84.64,91.27,44.0
1,1337,0,2,"[75.46, 71.81]",75.46,75.46,45.0
1,1337,1,4,"[76.66, 50.74]",76.66,76.66,45.0
1,1337,2,6,"[80.65, 0.0]",80.65,80.65,45.0
1,1337,3,8,"[83.22, 80.86]",83.22,83.22,45.0
1,1337,4,10,"[89.95, 60.29]",89.95,89.95,45.0
1,1337,5,12,"[96.64, 87.59]",96.64,96.64,45.0
1,1337,6,14,"[95.48, 33.69]",95.48,96.64,45.0
1,1337,7,16,"[99.22, 92.03]",99.22,99.22,45.0
1,1337,8,18,"[81.63, 92.19]",92.19,99.22,45.0
1,1337,9,20,"[98.38, 99.81]",99.81,99.81,45.0
1,1337,0,2,"[62.32, 92.19]",92.19,92.19,46.0
1,1337,1,4,"[83.85, 26.69]",83.85,92.19,46.0
1,1337,2,6,"[87.59, 13.88]",87.59,92.19,46.0
1,1337,3,8,"[89.95, 99.81]",99.81,99.81,46.0
1,1337,4,10,"[98.38, 53.11]",98.38,99.81,46.0
1,1337,5,12,"[83.22, 99.22]",99.22,99.81,46.0
1,1337,6,14,"[52.08, 80.65]",80.65,99.81,46.0
1,1337,7,16,"[0.0, 75.46]",75.46,99.81,46.0
1,1337,8,18,"[80.86, 44.47]",80.86,99.81,46.0
1,1337,9,20,"[43.12, 81.63]",81.63,99.81,46.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,47.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,47.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,47.0
1,1337,3,8,"[53.11, 49.48]",53.11,53.11,47.0
1,1337,4,10,"[40.02, 30.17]",40.02,53.11,47.0
1,1337,5,12,"[68.17, 14.29]",68.17,68.17,47.0
1,1337,6,14,"[78.93, 62.32]",78.93,78.93,47.0
1,1337,7,16,"[52.08, 76.02]",76.02,78.93,47.0
1,1337,8,18,"[5.65, 92.19]",92.19,92.19,47.0
1,1337,9,20,"[99.81, 83.85]",99.81,99.81,47.0
1,1337,0,2,"[3.14, 5.03]",5.03,5.03,48.0
1,1337,1,4,"[5.95, 2.13]",5.95,5.95,48.0
1,1337,2,6,"[7.71, 4.3]",7.71,7.71,48.0
1,1337,3,8,"[88.89, 82.09]",88.89,88.89,48.0
1,1337,4,10,"[66.84, 0.15]",66.84,88.89,48.0
1,1337,5,12,"[55.96, 68.33]",68.33,88.89,48.0
1,1337,6,14,"[86.46, 9.96]",86.46,88.89,48.0
1,1337,7,16,"[91.27, 79.1]",91.27,91.27,48.0
1,1337,8,18,"[45.85, 84.64]",84.64,91.27,48.0
1,1337,9,20,"[28.06, 3.07]",28.06,91.27,48.0
1,1337,0,2,"[54.26, 27.41]",54.26,54.26,49.0
1,1337,1,4,"[25.77, 36.46]",36.46,54.26,49.0
1,1337,2,6,"[42.63, 26.52]",42.63,54.26,49.0
1,1337,3,8,"[3.04, 4.78]",4.78,54.26,49.0
1,1337,4,10,"[53.81, 51.99]",53.81,54.26,49.0
1,1337,5,12,"[69.13, 35.91]",69.13,69.13,49.0
1,1337,6,14,"[84.17, 66.9]",84.17,84.17,49.0
1,1337,7,16,"[72.21, 77.01]",77.01,84.17,49.0
1,1337,8,18,"[50.93, 21.74]",50.93,84.17,49.0
1,1337,9,20,"[56.57, 38.63]",56.57,84.17,49.0
2,1337,0,2,"[71.57, 71.81]",71.81,71.81,0.0
2,1337,1,4,"[80.65, 75.46]",80.65,80.65,0.0
2,1337,2,6,"[77.52, 70.51]",77.52,80.65,0.0
2,1337,3,8,"[45.37, 48.15]",48.15,80.65,0.0
2,1337,4,10,"[13.79, 19.13]",19.13,80.65,0.0
2,1337,5,12,"[89.95, 80.86]",89.95,89.95,0.0
2,1337,6,14,"[87.59, 92.03]",92.03,92.03,0.0
2,1337,7,16,"[95.48, 83.85]",95.48,95.48,0.0
2,1337,8,18,"[96.64, 81.63]",96.64,96.64,0.0
2,1337,9,20,"[83.22, 50.7]",83.22,96.64,0.0
2,1337,0,2,"[80.86, 75.46]",80.86,80.86,1.0
2,1337,1,4,"[89.95, 88.82]",89.95,89.95,1.0
2,1337,2,6,"[96.64, 33.69]",96.64,96.64,1.0
2,1337,3,8,"[98.38, 95.48]",98.38,98.38,1.0
2,1337,4,10,"[83.22, 99.22]",99.22,99.22,1.0
2,1337,5,12,"[99.81, 81.63]",99.81,99.81,1.0
2,1337,6,14,"[60.48, 92.19]",92.19,99.81,1.0
2,1337,7,16,"[87.59, 99.98]",99.98,99.98,1.0
2,1337,8,18,"[2.13, 71.81]",71.81,99.98,1.0
2,1337,9,20,"[92.03, 30.17]",92.03,99.98,1.0
2,1337,0,2,"[92.03, 92.19]",92.19,92.19,2.0
2,1337,1,4,"[87.59, 9.96]",87.59,92.19,2.0
2,1337,2,6,"[81.63, 83.85]",83.85,92.19,2.0
2,1337,3,8,"[89.95, 99.81]",99.81,99.81,2.0
2,1337,4,10,"[98.38, 78.93]",98.38,99.81,2.0
2,1337,5,12,"[85.21, 80.86]",85.21,99.81,2.0
2,1337,6,14,"[43.12, 20.72]",43.12,99.81,2.0
2,1337,7,16,"[5.95, 52.08]",52.08,99.81,2.0
2,1337,8,18,"[99.22, 80.65]",99.22,99.81,2.0
2,1337,9,20,"[50.7, 45.73]",50.7,99.81,2.0
2,1337,0,2,"[89.95, 67.57]",89.95,89.95,3.0
2,1337,1,4,"[96.64, 87.59]",96.64,96.64,3.0
2,1337,2,6,"[83.22, 95.48]",95.48,96.64,3.0
2,1337,3,8,"[81.63, 92.03]",92.03,96.64,3.0
2,1337,4,10,"[0.0, 29.51]",29.51,96.64,3.0
2,1337,5,12,"[77.52, 75.46]",77.52,96.64,3.0
2,1337,6,14,"[83.85, 26.39]",83.85,96.64,3.0
2,1337,7,16,"[31.53, 50.74]",50.74,96.64,3.0
2,1337,8,18,"[80.65, 71.81]",80.65,96.64,3.0
2,1337,9,20,"[52.08, 33.69]",52.08,96.64,3.0
2,1337,0,2,"[0.0, 0.0]",0.0,0.0,4.0
2,1337,1,4,"[3.14, 5.03]",5.03,5.03,4.0
2,1337,2,6,"[5.95, 2.13]",5.95,5.95,4.0
2,1337,3,8,"[7.71, 4.3]",7.71,7.71,4.0
2,1337,4,10,"[88.89, 82.09]",88.89,88.89,4.0
2,1337,5,12,"[55.96, 66.84]",66.84,88.89,4.0
2,1337,6,14,"[8.52, 0.15]",8.52,88.89,4.0
2,1337,7,16,"[62.04, 60.48]",62.04,88.89,4.0
2,1337,8,18,"[50.7, 9.35]",50.7,88.89,4.0
2,1337,9,20,"[89.14, 96.64]",96.64,96.64,4.0
2,1337,0,2,"[77.52, 44.47]",77.52,77.52,5.0
2,1337,1,4,"[70.51, 75.46]",75.46,77.52,5.0
2,1337,2,6,"[50.74, 71.57]",71.57,77.52,5.0
2,1337,3,8,"[92.03, 49.48]",92.03,92.03,5.0
2,1337,4,10,"[89.95, 83.85]",89.95,92.03,5.0
2,1337,5,12,"[22.07, 19.71]",22.07,92.03,5.0
2,1337,6,14,"[95.48, 42.63]",95.48,95.48,5.0
2,1337,7,16,"[96.64, 81.63]",96.64,96.64,5.0
2,1337,8,18,"[83.62, 50.7]",83.62,96.64,5.0
2,1337,9,20,"[62.04, 78.93]",78.93,96.64,5.0
2,1337,0,2,"[46.53, 53.81]",53.81,53.81,6.0
2,1337,1,4,"[58.48, 71.43]",71.43,71.43,6.0
2,1337,2,6,"[50.93, 78.44]",78.44,78.44,6.0
2,1337,3,8,"[48.34, 77.01]",77.01,78.44,6.0
2,1337,4,10,"[78.6, 69.03]",78.6,78.6,6.0
2,1337,5,12,"[29.25, 25.77]",29.25,78.6,6.0
2,1337,6,14,"[84.17, 59.81]",84.17,84.17,6.0
2,1337,7,16,"[72.21, 6.23]",72.21,84.17,6.0
2,1337,8,18,"[56.57, 36.46]",56.57,84.17,6.0
2,1337,9,20,"[88.41, 13.79]",88.41,88.41,6.0
2,1337,0,2,"[87.59, 99.81]",99.81,99.81,7.0
2,1337,1,4,"[89.95, 92.19]",92.19,99.81,7.0
2,1337,2,6,"[80.65, 44.47]",80.65,99.81,7.0
2,1337,3,8,"[98.38, 45.01]",98.38,99.81,7.0
2,1337,4,10,"[83.22, 99.22]",99.22,99.81,7.0
2,1337,5,12,"[81.63, 83.85]",83.85,99.81,7.0
2,1337,6,14,"[99.98, 71.81]",99.98,99.98,7.0
2,1337,7,16,"[50.74, 88.82]",88.82,99.98,7.0
2,1337,8,18,"[80.86, 45.73]",80.86,99.98,7.0
2,1337,9,20,"[84.67, 78.93]",84.67,99.98,7.0
2,1337,0,2,"[1.68, 39.32]",39.32,39.32,8.0
2,1337,1,4,"[77.58, 84.81]",84.81,84.81,8.0
2,1337,2,6,"[80.61, 88.41]",88.41,88.41,8.0
2,1337,3,8,"[38.48, 48.34]",48.34,88.41,8.0
2,1337,4,10,"[88.41, 62.15]",88.41,88.41,8.0
2,1337,5,12,"[84.67, 80.39]",84.67,88.41,8.0
2,1337,6,14,"[85.21, 70.8]",85.21,88.41,8.0
2,1337,7,16,"[75.12, 43.12]",75.12,88.41,8.0
2,1337,8,18,"[67.04, 7.88]",67.04,88.41,8.0
2,1337,9,20,"[78.6, 76.24]",78.6,88.41,8.0
2,1337,0,2,"[0.0, 88.41]",88.41,88.41,9.0
2,1337,1,4,"[84.49, 78.44]",84.49,88.41,9.0
2,1337,2,6,"[76.33, 77.01]",77.01,88.41,9.0
2,1337,3,8,"[88.41, 89.71]",89.71,89.71,9.0
2,1337,4,10,"[45.85, 81.48]",81.48,89.71,9.0
2,1337,5,12,"[66.84, 84.81]",84.81,89.71,9.0
2,1337,6,14,"[84.67, 84.64]",84.67,89.71,9.0
2,1337,7,16,"[39.57, 22.07]",39.57,89.71,9.0
2,1337,8,18,"[89.14, 71.43]",89.14,89.71,9.0
2,1337,9,20,"[28.06, 31.51]",31.51,89.71,9.0
2,1337,0,2,"[0.0, 71.81]",71.81,71.81,10.0
2,1337,1,4,"[87.59, 77.52]",87.59,87.59,10.0
2,1337,2,6,"[83.22, 92.03]",92.03,92.03,10.0
2,1337,3,8,"[95.48, 92.19]",95.48,95.48,10.0
2,1337,4,10,"[81.63, 50.74]",81.63,95.48,10.0
2,1337,5,12,"[89.95, 99.81]",99.81,99.81,10.0
2,1337,6,14,"[99.22, 83.85]",99.22,99.81,10.0
2,1337,7,16,"[98.38, 45.73]",98.38,99.81,10.0
2,1337,8,18,"[96.64, 80.86]",96.64,99.81,10.0
2,1337,9,20,"[80.65, 44.47]",80.65,99.81,10.0
2,1337,0,2,"[62.07, 38.48]",62.07,62.07,11.0
2,1337,1,4,"[77.52, 48.91]",77.52,77.52,11.0
2,1337,2,6,"[70.51, 71.81]",71.81,77.52,11.0
2,1337,3,8,"[89.95, 50.74]",89.95,89.95,11.0
2,1337,4,10,"[87.59, 92.03]",92.03,92.03,11.0
2,1337,5,12,"[83.85, 19.71]",83.85,92.03,11.0
2,1337,6,14,"[95.48, 26.39]",95.48,95.48,11.0
2,1337,7,16,"[96.64, 81.63]",96.64,96.64,11.0
2,1337,8,18,"[83.22, 29.51]",83.22,96.64,11.0
2,1337,9,20,"[77.58, 50.55]",77.58,96.64,11.0
2,1337,0,2,"[80.61, 71.43]",80.61,80.61,12.0
2,1337,1,4,"[84.49, 31.51]",84.49,84.49,12.0
2,1337,2,6,"[80.39, 77.01]",80.39,84.49,12.0
2,1337,3,8,"[84.81, 48.91]",84.81,84.81,12.0
2,1337,4,10,"[88.41, 56.57]",88.41,88.41,12.0
2,1337,5,12,"[84.67, 0.89]",84.67,88.41,12.0
2,1337,6,14,"[77.58, 48.34]",77.58,88.41,12.0
2,1337,7,16,"[69.13, 2.79]",69.13,88.41,12.0
2,1337,8,18,"[40.61, 53.81]",53.81,88.41,12.0
2,1337,9,20,"[50.79, 62.15]",62.15,88.41,12.0
2,1337,0,2,"[99.22, 92.19]",99.22,99.22,13.0
2,1337,1,4,"[99.81, 81.63]",99.81,99.81,13.0
2,1337,2,6,"[98.38, 9.96]",98.38,99.81,13.0
2,1337,3,8,"[87.59, 84.49]",87.59,99.81,13.0
2,1337,4,10,"[77.58, 80.86]",80.86,99.81,13.0
2,1337,5,12,"[80.65, 52.47]",80.65,99.81,13.0
2,1337,6,14,"[18.61, 99.98]",99.98,99.98,13.0
2,1337,7,16,"[88.82, 71.81]",88.82,99.98,13.0
2,1337,8,18,"[77.01, 91.19]",91.19,99.98,13.0
2,1337,9,20,"[60.29, 44.47]",60.29,99.98,13.0
2,1337,0,2,"[3.14, 5.03]",5.03,5.03,14.0
2,1337,1,4,"[78.93, 62.32]",78.93,78.93,14.0
2,1337,2,6,"[52.08, 76.02]",76.02,78.93,14.0
2,1337,3,8,"[31.43, 23.8]",31.43,78.93,14.0
2,1337,4,10,"[83.62, 68.17]",83.62,83.62,14.0
2,1337,5,12,"[62.04, 78.6]",78.6,83.62,14.0
2,1337,6,14,"[29.06, 50.7]",50.7,83.62,14.0
2,1337,7,16,"[31.53, 23.81]",31.53,83.62,14.0
2,1337,8,18,"[77.58, 25.67]",77.58,83.62,14.0
2,1337,9,20,"[62.07, 61.86]",62.07,83.62,14.0
2,1337,0,2,"[62.07, 61.86]",62.07,62.07,15.0
2,1337,1,4,"[88.41, 0.0]",88.41,88.41,15.0
2,1337,2,6,"[77.58, 84.67]",84.67,88.41,15.0
2,1337,3,8,"[84.81, 56.57]",84.81,88.41,15.0
2,1337,4,10,"[80.39, 84.49]",84.49,88.41,15.0
2,1337,5,12,"[48.91, 6.23]",48.91,88.41,15.0
2,1337,6,14,"[17.0, 67.04]",67.04,88.41,15.0
2,1337,7,16,"[88.41, 44.74]",88.41,88.41,15.0
2,1337,8,18,"[75.12, 48.34]",75.12,88.41,15.0
2,1337,9,20,"[24.56, 81.48]",81.48,88.41,15.0
2,1337,0,2,"[62.73, 91.19]",91.19,91.19,16.0
2,1337,1,4,"[60.29, 19.13]",60.29,91.19,16.0
2,1337,2,6,"[72.21, 84.17]",84.17,91.19,16.0
2,1337,3,8,"[56.57, 77.01]",77.01,91.19,16.0
2,1337,4,10,"[59.81, 78.44]",78.44,91.19,16.0
2,1337,5,12,"[71.43, 69.03]",71.43,91.19,16.0
2,1337,6,14,"[99.98, 53.81]",99.98,99.98,16.0
2,1337,7,16,"[80.86, 88.82]",88.82,99.98,16.0
2,1337,8,18,"[8.82, 36.46]",36.46,99.98,16.0
2,1337,9,20,"[99.22, 71.81]",99.22,99.98,16.0
2,1337,0,2,"[3.14, 5.03]",5.03,5.03,17.0
2,1337,1,4,"[5.95, 2.13]",5.95,5.95,17.0
2,1337,2,6,"[7.71, 3.88]",7.71,7.71,17.0
2,1337,3,8,"[4.3, 88.89]",88.89,88.89,17.0
2,1337,4,10,"[82.09, 66.84]",82.09,88.89,17.0
2,1337,5,12,"[0.15, 8.61]",8.61,88.89,17.0
2,1337,6,14,"[76.59, 32.21]",76.59,88.89,17.0
2,1337,7,16,"[96.64, 83.22]",96.64,96.64,17.0
2,1337,8,18,"[89.95, 95.48]",95.48,96.64,17.0
2,1337,9,20,"[92.03, 46.42]",92.03,96.64,17.0
2,1337,0,2,"[84.49, 84.17]",84.49,84.49,18.0
2,1337,1,4,"[84.81, 77.01]",84.81,84.81,18.0
2,1337,2,6,"[48.34, 31.51]",48.34,84.81,18.0
2,1337,3,8,"[84.67, 78.6]",84.67,84.81,18.0
2,1337,4,10,"[88.41, 7.43]",88.41,88.41,18.0
2,1337,5,12,"[56.57, 73.71]",73.71,88.41,18.0
2,1337,6,14,"[88.41, 6.23]",88.41,88.41,18.0
2,1337,7,16,"[77.58, 80.61]",80.61,88.41,18.0
2,1337,8,18,"[62.07, 67.04]",67.04,88.41,18.0
2,1337,9,20,"[80.39, 61.86]",80.39,88.41,18.0
2,1337,0,2,"[88.89, 76.59]",88.89,88.89,19.0
2,1337,1,4,"[55.96, 66.84]",66.84,88.89,19.0
2,1337,2,6,"[84.64, 0.15]",84.64,88.89,19.0
2,1337,3,8,"[91.27, 76.33]",91.27,91.27,19.0
2,1337,4,10,"[45.85, 86.46]",86.46,91.27,19.0
2,1337,5,12,"[28.06, 9.36]",28.06,91.27,19.0
2,1337,6,14,"[45.01, 61.67]",61.67,91.27,19.0
2,1337,7,16,"[0.0, 44.74]",44.74,91.27,19.0
2,1337,8,18,"[79.1, 32.21]",79.1,91.27,19.0
2,1337,9,20,"[51.83, 78.93]",78.93,91.27,19.0
2,1337,0,2,"[42.63, 49.48]",49.48,49.48,20.0
2,1337,1,4,"[53.81, 23.81]",53.81,53.81,20.0
2,1337,2,6,"[58.48, 69.03]",69.03,69.03,20.0
2,1337,3,8,"[25.77, 69.13]",69.13,69.13,20.0
2,1337,4,10,"[54.26, 39.2]",54.26,69.13,20.0
2,1337,5,12,"[30.17, 78.44]",78.44,78.44,20.0
2,1337,6,14,"[71.43, 77.01]",77.01,78.44,20.0
2,1337,7,16,"[50.93, 84.17]",84.17,84.17,20.0
2,1337,8,18,"[78.6, 72.21]",78.6,84.17,20.0
2,1337,9,20,"[56.57, 27.41]",56.57,84.17,20.0
2,1337,0,2,"[98.38, 92.19]",98.38,98.38,21.0
2,1337,1,4,"[43.12, 99.22]",99.22,99.22,21.0
2,1337,2,6,"[99.81, 81.63]",99.81,99.81,21.0
2,1337,3,8,"[14.06, 80.86]",80.86,99.81,21.0
2,1337,4,10,"[79.1, 84.64]",84.64,99.81,21.0
2,1337,5,12,"[91.27, 89.71]",91.27,99.81,21.0
2,1337,6,14,"[45.85, 99.98]",99.98,99.98,21.0
2,1337,7,16,"[88.82, 71.81]",88.82,99.98,21.0
2,1337,8,18,"[78.19, 62.33]",78.19,99.98,21.0
2,1337,9,20,"[87.59, 6.44]",87.59,99.98,21.0
2,1337,0,2,"[77.01, 31.51]",77.01,77.01,22.0
2,1337,1,4,"[78.6, 84.17]",84.17,84.17,22.0
2,1337,2,6,"[56.57, 67.17]",67.17,84.17,22.0
2,1337,3,8,"[6.23, 62.15]",62.15,84.17,22.0
2,1337,4,10,"[61.67, 26.29]",61.67,84.17,22.0
2,1337,5,12,"[71.43, 36.46]",71.43,84.17,22.0
2,1337,6,14,"[45.62, 26.97]",45.62,84.17,22.0
2,1337,7,16,"[80.39, 70.8]",80.39,84.17,22.0
2,1337,8,18,"[80.61, 48.34]",80.61,84.17,22.0
2,1337,9,20,"[84.67, 88.41]",88.41,88.41,22.0
2,1337,0,2,"[91.27, 82.13]",91.27,91.27,23.0
2,1337,1,4,"[13.46, 3.07]",13.46,91.27,23.0
2,1337,2,6,"[89.14, 76.66]",89.14,91.27,23.0
2,1337,3,8,"[17.0, 21.88]",21.88,91.27,23.0
2,1337,4,10,"[89.71, 80.86]",89.71,91.27,23.0
2,1337,5,12,"[96.64, 88.82]",96.64,96.64,23.0
2,1337,6,14,"[89.95, 95.48]",95.48,96.64,23.0
2,1337,7,16,"[83.22, 55.96]",83.22,96.64,23.0
2,1337,8,18,"[88.41, 70.51]",88.41,96.64,23.0
2,1337,9,20,"[77.58, 62.07]",77.58,96.64,23.0
2,1337,0,2,"[43.22, 70.51]",70.51,70.51,24.0
2,1337,1,4,"[80.86, 77.52]",80.86,80.86,24.0
2,1337,2,6,"[67.57, 80.65]",80.65,80.86,24.0
2,1337,3,8,"[98.38, 99.98]",99.98,99.98,24.0
2,1337,4,10,"[83.22, 99.22]",99.22,99.98,24.0
2,1337,5,12,"[99.81, 81.63]",99.81,99.98,24.0
2,1337,6,14,"[87.59, 92.19]",92.19,99.98,24.0
2,1337,7,16,"[78.93, 19.13]",78.93,99.98,24.0
2,1337,8,18,"[76.59, 52.08]",76.59,99.98,24.0
2,1337,9,20,"[85.21, 45.01]",85.21,99.98,24.0
2,1337,0,2,"[0.89, 78.93]",78.93,78.93,25.0
2,1337,1,4,"[88.89, 53.11]",88.89,88.89,25.0
2,1337,2,6,"[45.85, 77.58]",77.58,88.89,25.0
2,1337,3,8,"[82.09, 66.84]",82.09,88.89,25.0
2,1337,4,10,"[55.96, 83.62]",83.62,88.89,25.0
2,1337,5,12,"[60.48, 62.32]",62.32,88.89,25.0
2,1337,6,14,"[79.1, 84.81]",84.81,88.89,25.0
2,1337,7,16,"[84.67, 83.22]",84.67,88.89,25.0
2,1337,8,18,"[96.64, 77.01]",96.64,96.64,25.0
2,1337,9,20,"[89.95, 95.48]",95.48,96.64,25.0
2,1337,0,2,"[95.48, 50.74]",95.48,95.48,26.0
2,1337,1,4,"[99.22, 92.03]",99.22,99.22,26.0
2,1337,2,6,"[81.63, 92.19]",92.19,99.22,26.0
2,1337,3,8,"[98.38, 83.85]",98.38,99.22,26.0
2,1337,4,10,"[83.22, 99.81]",99.81,99.81,26.0
2,1337,5,12,"[87.59, 91.19]",91.19,99.81,26.0
2,1337,6,14,"[60.29, 19.13]",60.29,99.81,26.0
2,1337,7,16,"[96.64, 62.33]",96.64,99.81,26.0
2,1337,8,18,"[89.95, 1.68]",89.95,99.81,26.0
2,1337,9,20,"[80.86, 59.82]",80.86,99.81,26.0
2,1337,0,2,"[76.02, 68.17]",76.02,76.02,27.0
2,1337,1,4,"[52.08, 50.7]",52.08,76.02,27.0
2,1337,2,6,"[78.93, 26.52]",78.93,78.93,27.0
2,1337,3,8,"[13.46, 31.43]",31.43,78.93,27.0
2,1337,4,10,"[29.06, 62.15]",62.15,78.93,27.0
2,1337,5,12,"[26.97, 68.31]",68.31,78.93,27.0
2,1337,6,14,"[85.21, 70.8]",85.21,85.21,27.0
2,1337,7,16,"[75.12, 39.57]",75.12,85.21,27.0
2,1337,8,18,"[89.14, 7.88]",89.14,89.14,27.0
2,1337,9,20,"[3.14, 84.67]",84.67,89.14,27.0
2,1337,0,2,"[99.81, 92.19]",99.81,99.81,28.0
2,1337,1,4,"[98.38, 44.47]",98.38,99.81,28.0
2,1337,2,6,"[87.59, 99.22]",99.22,99.81,28.0
2,1337,3,8,"[83.22, 81.63]",83.22,99.81,28.0
2,1337,4,10,"[45.73, 62.33]",62.33,99.81,28.0
2,1337,5,12,"[74.3, 68.17]",74.3,99.81,28.0
2,1337,6,14,"[79.1, 78.19]",79.1,99.81,28.0
2,1337,7,16,"[7.5, 85.21]",85.21,99.81,28.0
2,1337,8,18,"[43.12, 80.86]",80.86,99.81,28.0
2,1337,9,20,"[71.81, 7.88]",71.81,99.81,28.0
2,1337,0,2,"[96.64, 95.48]",96.64,96.64,29.0
2,1337,1,4,"[83.22, 81.63]",83.22,96.64,29.0
2,1337,2,6,"[89.95, 99.81]",99.81,99.81,29.0
2,1337,3,8,"[87.59, 92.19]",92.19,99.81,29.0
2,1337,4,10,"[66.84, 46.42]",66.84,99.81,29.0
2,1337,5,12,"[98.38, 18.61]",98.38,99.81,29.0
2,1337,6,14,"[99.22, 92.03]",99.22,99.81,29.0
2,1337,7,16,"[80.86, 44.47]",80.86,99.81,29.0
2,1337,8,18,"[80.65, 50.74]",80.65,99.81,29.0
2,1337,9,20,"[76.59, 52.08]",76.59,99.81,29.0
2,1337,0,2,"[96.64, 95.48]",96.64,96.64,30.0
2,1337,1,4,"[98.38, 89.95]",98.38,98.38,30.0
2,1337,2,6,"[83.22, 99.22]",99.22,99.22,30.0
2,1337,3,8,"[5.95, 81.63]",81.63,99.22,30.0
2,1337,4,10,"[99.81, 76.66]",99.81,99.81,30.0
2,1337,5,12,"[92.19, 80.65]",92.19,99.81,30.0
2,1337,6,14,"[78.93, 87.59]",87.59,99.81,30.0
2,1337,7,16,"[23.81, 75.46]",75.46,99.81,30.0
2,1337,8,18,"[92.03, 99.98]",99.98,99.98,30.0
2,1337,9,20,"[80.86, 88.82]",88.82,99.98,30.0
